d_um,delta_rho,D_tube_mm,T_K,is_large_mode,g_star_over_gE,Ga_dep_earth,Ga_dep_mars,Ga_dep_moon
35.47948998554769,63.4238486374752,3.18,298.30249698685463,True,0.010497798253186091,95.25806991923274,36.02522318046416,15.730690445377883
0.6931180008347697,101.73755035874804,9.530000000000001,310.59364428949294,False,1.4370431660611764,0.6958733207304567,0.2631692171162074,0.1149148603041121
0.6758423101002679,91.24673534816745,9.530000000000001,294.247370848334,False,1.8527301320099416,0.5397440149122776,0.20412337363145258,0.08913203915982566
17.280564317657422,60.32349310228509,12.7,293.2735752335587,True,0.00019609612161166568,2682.4879241731132,1014.4781038412079,442.9796572028995
1.2707139428660632,97.29656882893859,4.57,308.213548468104,False,0.6289567820189172,1.5899343620877322,0.601290161401171,0.2625579680511851
1.96599736304767,98.49047053232377,6.35,317.7368214005059,False,0.1338661851402926,7.4701463924738984,2.825101235074227,1.2336021565553228
0.9969430550700568,91.55744385329561,12.7,313.8511494253062,False,0.4480248119104384,2.2320192395949343,0.84411736787943,0.3685903331441176
19.725207444448312,54.338510555718074,12.7,288.2002069778109,True,0.0002468277567219675,3336.3053847889114,1261.742403421698,550.9495130844072
0.8521458945760251,102.45917624204662,4.57,296.35710682787357,False,1.8311055032982568,0.5461181773517485,0.2065339895998967,0.0901846531406557
1.140996949777013,93.5212039317961,12.7,306.93009883251466,False,0.3155568840131777,3.169000743327912,1.1984702097600972,0.5233212236688296
0.8382183786985422,102.07056424821496,6.35,307.18604141736404,False,1.314521168068288,0.760733280141481,0.2876983149158914,0.12562567928941887
2.0873989210337944,97.94861203207951,9.530000000000001,312.9893093399731,False,0.07808090659190915,12.807228343627115,4.843508374603118,2.1149551393145694
1.1700078385812798,89.38374380385454,9.530000000000001,306.14109239716163,False,0.4129224540269876,2.4217622225374122,0.9158754174937613,0.3999240367492975
1.3016657088147696,89.4157367350535,3.18,316.43516300103744,False,0.8893649796652092,1.1243977701667967,0.4252309609907049,0.1856803657156178
1.4634168362595685,97.58713342253188,3.18,315.58429452444125,False,0.5985503069776525,1.6707033449693578,0.631835821593916,0.27589596522429766
0.5924291001135957,94.99359185276234,4.57,301.17150598491867,False,5.083861763991554,0.1967008637179894,0.0743894194081285,0.03248271143966798
0.8562387378814348,86.08892083816168,6.35,300.290209926778,False,1.5177282263854615,0.6588794901584886,0.2491786858805293,0.10880578736562198
1.391571872538407,86.27062306388366,12.7,293.8223610724843,False,0.2148488508341974,4.654434948650096,1.7602399245149705,0.7686222850981812
0.7328177731929275,101.24081416289339,6.35,317.0464244622544,False,1.8153006236850417,0.5508729446531065,0.20833217376789248,0.09096984407115521
0.5801571615984952,98.13854495476332,4.57,302.0320159952229,False,5.183946983193671,0.19290320739042946,0.07295320075621746,0.031855575532364504
0.9754239787787612,98.8753518581685,12.7,307.6851079192844,False,0.45188966219798665,2.2129295791720716,0.8368979346308243,0.36543791215685584
1.1721592931925355,85.08685248018817,6.35,311.9579092958899,False,0.6314000737198177,1.5837818866707127,0.5989633842556926,0.26154196293644794
77.84364787038626,48.617366855663285,12.7,296.9056654262801,True,0.00022238919940297154,4496.621250872842,1700.5570683729097,742.5613074835887
1.2654670764379625,85.57260422049491,3.18,312.78125392399903,False,1.0183280424798298,0.9820018287670862,0.371378877138215,0.16216543961291333
1.1156431482216378,101.32378569000832,9.530000000000001,299.9614837771782,False,0.42486465377255306,2.3536907368513167,0.8901317669437699,0.38868287397544676
1.3550428493678461,93.7076045508135,6.35,294.7142877506826,False,0.422414823436044,2.3673411644641438,0.8952941610766536,0.390937073030776
1.5895027092796952,91.60845623682867,6.35,296.3641273122793,False,0.2795503191905095,3.577173522447365,1.3528352465116946,0.5907259027894731
88.2127631597601,59.85407317427368,12.7,288.6979268435514,True,0.00022133841138377832,4517.968633406795,1708.6303394433444,746.0865633148835
83.7141177080786,48.246646683666775,3.18,313.1355432560195,True,0.010301110854648158,97.07690889946797,36.713081755048535,16.031049176058932
0.7405608903095948,90.76702211144011,6.35,311.2247287003969,False,2.020470490200345,0.49493422687942473,0.1871769604202513,0.08173225764981325
68.18745490976522,54.67918185709068,9.530000000000001,317.4054456674577,True,0.0003104368055878058,3221.2675236962323,1218.236749532418,531.9524351057999
158.32605931811594,64.72882476870551,3.18,300.97417572363963,True,0.00975839391294796,102.47587962944868,38.75489433488834,16.92262232412914
1.01903329295914,88.71195633778146,6.35,315.45504288566815,False,0.8660850277596844,1.1546210452185224,0.436660966132591,0.1906713652654441
169.02717537406923,44.09320465163273,12.7,288.00107428762084,True,0.0003045578946826088,3283.4479665750814,1241.7524929657036,542.2207651224905
1.1572028650649295,85.82045177717278,3.18,303.9334140741639,False,1.3401455339291772,0.7461876152122796,0.28219735498853793,0.12322364287909204
2.5306141570441776,99.23245407503066,3.18,314.9263578684557,False,0.13703303634082434,7.297510342782094,2.759812779992005,1.20509345110163
2.347772035202999,99.08074596188904,3.18,295.9562384095911,False,0.18285080100335224,5.468939673836411,2.0682738216037806,0.9031276525601414
0.8926296584716634,100.3403364586081,9.530000000000001,309.89780464660396,False,0.7444594496779892,1.3432565070300915,0.5080001672866096,0.22182217547285915
1.595247945685702,84.04748885089904,6.35,301.6892277490468,False,0.29399999743828065,3.4013605738548676,1.2863453342509235,0.5616925718292443
